osm_type,osm_id,name,operator,operator_wikidata,ref,lat,lon,footprint_m2,county_fips,state,first_seen
way,366049843,Lumen Norristown,Lumen Technologies,Q5063092,,40.127058,-75.408638,3179.5,42091,PA,2025-12-26
way,368724474,Equinix DC7,Equinix,Q851641,DC7,38.909139,-77.220557,7405.3,51059,VA,2024-08-20
way,368724479,Element Critical VA1,,,,38.908367,-77.219744,1903.0,51059,VA,2024-09-09
way,369452572,Pittock Block,,,,45.521544,-122.680704,3860.7,41051,OR,2023-04-26
way,369728508,Data Center,Oregon Health & Science University,,,45.526684,-122.875504,2350.2,41067,OR,2023-01-22
way,373913881,Cisco Allen,,,,33.135980,-96.660952,15052.5,48085,TX,2017-08-15
way,373945186,Meta,Meta,Q380,,44.294894,-120.883998,21537.8,41013,OR,2016-12-16
way,376627431,CSSNW Bellingham,CSS Communications,,,48.757268,-122.480548,400.6,53073,WA,2023-04-26
way,377032058,EdgeConneX CHI02,EdgeConneX,Q115477226,CHI02,42.001494,-87.952563,5979.1,17031,IL,2023-11-29
way,377032061,Equinix Chicago CH3,Equinix,Q851641,CH3,42.001159,-87.955213,12616.3,17031,IL,2023-11-29
way,377212693,Element Critical CH2,Element Critical,,CH2,41.974227,-87.967176,4121.1,17043,IL,2023-11-29
way,377345296,Centersquare Elk Grove Village Data Center Campus ORD2,Centersquare,Q127304226,ORD2,41.992040,-87.958172,18424.9,17043,IL,2023-05-19
way,377545385,Flexential Denver - Englewood,Flexential,Q115417504,,39.558971,-104.837553,18466.6,08035,CO,2020-03-07
way,377585075,EdgeConneX Detroit DET01,EdgeConneX,Q115477226,DET01,42.447697,-83.262667,3769.5,26125,MI,2024-08-11
way,379195054,Lumen Austin 3,Lumen Technologies,Q5063092,,30.261396,-97.723597,470.9,48453,TX,2024-12-20
way,379199519,Alpheus DataCenter,Alpheus,,,30.261043,-97.722102,3352.8,48453,TX,2025-03-27
way,379204279,Digital Realty Austin AUS11,,,AUS11,30.212176,-97.695781,7430.9,48453,TX,2024-12-20
way,379204643,LightEdge Austin II,,,,30.200676,-97.707044,8031.1,48453,TX,2024-12-20
way,379204766,CyrusOne Austin Data Center II,,,AUS2,30.205930,-97.697965,7186.6,48453,TX,2023-11-09
way,379205427,Data Foundry Austin 1 Data Center,,,,30.215504,-97.696074,4688.0,48453,TX,2023-11-24
way,380282154,VISA Data Center,,,,39.048728,-77.445416,32514.9,51107,VA,2020-07-11
way,382785871,LightEdge Austin I,,,,30.214297,-97.712668,2868.6,48453,TX,2024-12-20
way,383545769,Skybox Chicago I,Skybox,,Chicago I,41.993668,-87.973519,16218.6,17031,IL,2023-11-29
way,383728972,Hurricane Electric Fremont 1,Hurricane Electric,,fmt1,37.489865,-121.931017,3125.3,06001,CA,2020-06-08
way,383796776,,Aligned Data Centers,,,41.432430,-82.719028,58852.8,39043,OH,2026-01-27
way,383888101,Lumen Austin 1,,,,30.196499,-97.712400,6942.0,48453,TX,2024-12-20
way,383888914,Data Foundry - Texas 1,,,,30.198926,-97.713788,12736.6,48453,TX,2024-12-20
way,384310259,XO Fremont,XO,,,37.475337,-121.922113,6114.4,06001,CA,2025-12-28
way,384310269,Hurricane Electric Fremont 2,Hurricane Electric,,fmt2,37.471827,-121.920311,16840.4,06001,CA,2020-06-08
way,384396017,Element Critical,,,,30.342800,-97.696176,5758.0,48453,TX,2023-11-14
way,384690290,Element Critical CH1,Element Critical,,CH1,41.975762,-87.964685,8554.2,17043,IL,2023-11-29
way,387208881,165 Halsey / Equinix NY1 / Databank EWR1,Tishman,,,40.736726,-74.173925,8302.1,34013,NJ,2025-05-06
way,387378765,QTS Suwanee Data Center 1,Quality Technology Services,Q18392800,,34.035390,-84.061075,28845.4,13135,GA,2023-09-12
way,387379196,QTS Suwanee Data Center 2,Quality Technology Services,Q18392800,,34.037099,-84.057703,33480.4,13135,GA,2023-09-12
way,388148510,TierPoint Little Rock,,,,34.756236,-92.444724,2958.6,05119,AR,2024-08-13
way,390287635,Equinix SV6,Equinix,,SV6,37.399602,-122.014563,2014.0,06085,CA,2016-12-16
way,392324240,Flexential Atlanta - Norcross,Flexential,Q115417504,,33.954769,-84.198562,3001.6,13135,GA,2023-04-08
way,396296733,Centersquare Lynnwood SE1,Centersquare,,SE1,47.841811,-122.301690,9704.7,53061,WA,2022-01-04
way,397914434,Apple,Apple Inc.,Q312,,44.289416,-120.875077,857.4,41013,OR,2016-12-16
way,400540223,Walmart Colorado Data Center,Walmart,,,38.985746,-104.787270,20396.2,08041,CO,2023-11-24
way,405034574,Verizon,,,,41.338321,-96.027774,1099.7,31055,NE,2023-10-04
way,405034584,Verizon,,,,41.338436,-96.028614,8117.4,31055,NE,2023-10-04
way,408012357,George C. Wallace Alabama Supercomputer Center,Alabama Supercomputer Authority,,,34.736541,-86.673099,1386.1,01089,AL,2022-11-15
way,409027020,Equinix,Equinix,Q851641,LA7,33.850752,-118.304081,10013.0,06037,CA,2026-04-24
way,409296605,Digital Realty Chicago ORD12,Digital Realty,Q5275969,ORD12,41.928378,-87.859236,8376.7,17031,IL,2023-05-19
way,410408067,,,,,47.237633,-119.864487,3429.9,53025,WA,2019-07-25
way,410408073,Microsoft,Microsoft,Q2283,,47.239479,-119.882998,14051.2,53025,WA,2019-07-25
way,410408074,Microsoft,Microsoft,Q2283,,47.238575,-119.883084,13742.4,53025,WA,2019-07-25
way,410408079,,,,,47.239488,-119.859406,4351.1,53025,WA,2019-07-25
way,414055237,Microsoft CYS Datacenter,Microsoft,Q2283,CYS,41.123415,-104.905302,776040.0,56021,WY,2024-04-30
way,414055239,,,,,41.126231,-104.901876,13078.9,56021,WY,2024-04-30
way,417682780,KOMO Plaza East,,,,47.619325,-122.348153,4249.7,53033,WA,2021-03-03
way,417682781,KOMO Plaza West,,,,47.618920,-122.348596,1880.4,53033,WA,2021-03-03
way,421273622,Fidelity,Fidelity,,,41.165469,-96.083388,3782.5,31153,NE,2023-04-30
way,424945736,,Centurylink,,,33.917729,-118.386313,6642.7,06037,CA,2016-12-17
way,424945845,Serverfarm - LAX1,Serverfarm LLC.,,LAX1,33.921742,-118.386436,11065.0,06037,CA,2025-04-14
way,424945852,DRT LAX12,Digital Realty,Q5275969,LAX4,33.915649,-118.384630,10526.9,06037,CA,2016-12-17
way,426586135,Google - Thornton,Google,Q95,,39.922419,-104.983245,7995.2,08001,CO,2022-02-19
way,428021796,DRT LAX10,,,LAX6,34.047326,-118.257514,6222.6,06037,CA,2016-12-17
way,428021816,One Wilshire,,,,34.047892,-118.255546,4073.8,06037,CA,2016-12-17
way,429040021,,Bank of America,Q487907,,37.494407,-77.237500,18108.2,51087,VA,2019-10-24
way,429782814,UF Research Computing Center,University of Florida,,1635,29.672591,-82.299930,3378.9,12001,FL,2020-10-18
way,435324552,"CyrusOne NVA1, NVA2 & NVA3",CyrusOne,Q16953751,NVA1;NVA2;NVA3,39.025947,-77.414523,24675.2,51107,VA,2016-12-17
way,435518280,NAP of the Americas,,,,25.782379,-80.193075,11392.3,12086,FL,2018-01-08
way,435531451,,,,,25.797544,-80.230034,1478.2,12086,FL,2023-04-26
way,435817145,CyrusOne NVA5,CyrusOne,Q16953751,NVA5,39.024327,-77.434034,47097.1,51107,VA,2016-12-16
way,438077632,Microsoft,Microsoft,Q2283,,41.540616,-93.824949,3636.8,19049,IA,2016-08-20
way,438078069,Facebook Altoona Data Center 1,Meta,Q380,,41.664241,-93.514728,29301.7,19153,IA,2016-12-16
way,438078070,Facebook Altoona Data Center 2,Meta,Q380,,41.665537,-93.508170,28555.7,19153,IA,2016-12-16
way,439365340,Virginia Information Technologies Agency,,,,37.360636,-77.331721,14653.8,51041,VA,2026-03-27
way,441502816,Lumen Technologies,,,,33.716778,-117.805801,7957.9,06059,CA,2023-10-23
way,444683815,Lumen,Lumen Technologies,Q5063092,,47.654226,-117.420003,2359.7,53063,WA,2023-12-16
way,447803368,,,,,43.067289,-89.436736,852.5,55025,WI,2024-07-16
way,450078003,Equinix CU2,Equinix,Q851641,,38.454937,-77.978187,120768.2,51047,VA,2023-12-25
way,451413811,,,,,37.333638,-121.887975,9476.5,06085,CA,2018-06-11
way,451491797,,,,,40.784134,-74.065560,14023.8,34017,NJ,2024-04-23
way,451497833,Evocative Secaucus,Evocative,,,40.787550,-74.068048,9411.5,34017,NJ,2025-01-03
way,452116337,BT Radianz: 492 River Road,bt,,,40.821454,-74.134186,10020.3,34013,NJ,2025-12-27
way,453969917,Time Warner Datacenter,,,,39.598960,-104.860377,3140.6,08005,CO,2023-11-16
way,453969923,Time Warner Datacenter,,,,39.599931,-104.860182,5707.5,08005,CO,2023-11-16
way,455171103,CyrusOne Austin Data Center III,,,AUS3,30.206994,-97.701114,17644.3,48453,TX,2023-11-09
way,459188722,Apollo Cable Landing Station,Apollo,,,40.157044,-74.101582,2406.6,34025,NJ,2016-12-12
way,459188725,Cable & Wireless Cable Landing Station,,,,40.843660,-72.883345,3413.8,36103,NY,2016-12-12
way,460050155,Equinix Ashburn DC10,Equinix,Q851641,DC10,39.021014,-77.451513,14158.2,51107,VA,2016-12-16
way,460053028,Amazon Web Services Datacenter Complex,Amazon Web Services,Q456157,,39.026575,-77.451065,101083.2,51107,VA,2016-12-16
way,460053030,Amazon Web Services,Amazon Web Services,Q456157,,39.028870,-77.458662,94979.0,51107,VA,2016-12-16
way,460056017,Amazon IAD-61,Amazon Web Services,Q456157,Amazon IAD-61,38.915805,-77.491987,14148.2,51107,VA,2016-12-16
way,460056018,,,,,38.986502,-77.442196,65934.8,51107,VA,2016-12-16
way,460056019,Amazon IAD51,Amazon Web Services,Q456157,Amazon IAD51,38.991414,-77.436507,5957.7,51107,VA,2016-12-16
way,460056020,Amazon IAD56,Amazon Web Services,Q456157,Amazon IAD56,38.990568,-77.437062,7287.5,51107,VA,2016-12-16
way,460056023,Amazon IAD16,Amazon Web Services,Q456157,Amazon IAD16,38.990699,-77.448825,7043.7,51107,VA,2016-12-16
way,460056024,Amazon IAD15,Amazon Web Services,Q456157,Amazon IAD15,38.991693,-77.448580,9611.1,51107,VA,2016-12-16
way,460059465,Amazon IAD14,Amazon Web Services,Q456157,IAD14,38.789932,-77.548217,10980.5,51153,VA,2016-12-16
way,460060340,Amazon IAD59,Amazon Web Services,Q456157,IAD59,38.792226,-77.548450,11824.8,51153,VA,2016-12-16
way,460060341,Amazon IAD52,Amazon Web Services,Q456157,IAD52,38.791069,-77.548372,11770.8,51153,VA,2016-12-16
way,460067220,Amazon Web Services Datacenter Complex,Amazon Web Services,Q456157,,40.093883,-82.751711,102779.7,39089,OH,2016-12-16
way,460067225,Amazon AWS: Hilliard Data Center,Amazon Web Services us-east-2 datacenter,,,40.059902,-83.134258,239549.8,39049,OH,2016-12-16
way,460070135,Amazon Web Services,Amazon Web Services,Q456157,,45.915836,-119.266324,242.1,41059,OR,2023-05-31
way,460070136,Amazon Web Services,Amazon Web Services,Q456157,,45.915836,-119.266527,242.3,41059,OR,2023-05-31
way,460070137,Amazon Web Services,Amazon Web Services,Q456157,,45.915836,-119.266726,242.1,41059,OR,2023-05-31
way,460070138,Amazon Web Services,Amazon Web Services,Q456157,,45.915836,-119.267112,242.1,41059,OR,2023-05-31
way,460070139,Amazon Web Services,Amazon Web Services,Q456157,,45.915843,-119.267316,242.1,41059,OR,2023-05-31
way,460070140,Amazon Web Services,Amazon Web Services,Q456157,,45.915832,-119.267512,242.1,41059,OR,2023-05-31
way,460070141,Amazon Web Services,Amazon Web Services,Q456157,,45.915836,-119.267717,242.1,41059,OR,2023-05-31
way,460070143,Amazon Web Services,Amazon Web Services,Q456157,PDX2,45.916404,-119.267776,12361.1,41059,OR,2019-07-23
way,460070144,Amazon Web Services,Amazon Web Services,Q456157,PDX4,45.841003,-119.652769,11843.6,41049,OR,2019-07-23
way,460070145,Amazon Web Services,Amazon Web Services,Q456157,PDX50/53,45.852235,-119.629888,24847.1,41049,OR,2016-12-16
way,460070147,Amazon Web Services,Amazon Web Services,Q456157,PDX1,45.850881,-119.630524,9593.2,41049,OR,2016-12-16
way,460076753,Equinix San Jose SV3,Equinix,Q851641,SV3,37.388270,-121.888429,10190.0,06085,CA,2016-12-16
way,460085343,365 Main Street Data Center,Digital Realty,Q5275969,,37.788731,-122.390469,3652.8,06075,CA,2016-12-16
way,460089167,Meta,Meta,Q380,FRC,35.314231,-81.822139,22401.4,37161,NC,2016-12-16
way,460089168,Meta,Meta,Q380,FRC,35.317341,-81.826325,21719.1,37161,NC,2016-12-16
way,460159925,,NTT Limited,,,37.403904,-121.889297,6990.9,06085,CA,2016-12-17
way,460159928,Csquare SFO1,Csquare,,,37.370438,-121.969830,7796.6,06085,CA,2016-12-17
way,460159955,,Vantage,,,37.371779,-121.972505,7031.5,06085,CA,2016-12-17
way,460167186,Intergate Columbia B,Sabey Data Centers,Q104864464,,47.407164,-120.187490,17919.9,53017,WA,2016-12-17
way,460167187,Intergate Columbia A,Sabey Data Centers,Q104864464,,47.408714,-120.189294,24375.8,53017,WA,2016-12-17
way,460167190,Intergate Columbia,,,,47.407588,-120.191731,257442.8,53017,WA,2019-07-23
way,460175664,QTS Ashburn-Moran,Quality Technology Services,Q18392800,,38.994227,-77.448189,3320.4,51107,VA,2016-12-17
way,460175666,Centersquare IAD4-A,Centersquare,Q127304226,IAD4-A,39.021734,-77.452747,7223.2,51107,VA,2016-12-17
way,460175672,AWS Building E,Amazon Web Services,Q456157,,39.005052,-77.485612,14247.2,51107,VA,2016-12-17
way,460177088,Digital Realty New Jersey EWR20,Digital Realty,Q5275969,EWR20,40.829929,-74.126749,2751.3,34031,NJ,2016-12-17
way,460182320,CyrusOne Somerset,CyrusOne,Q16953751,,40.537986,-74.545659,29597.4,34035,NJ,2024-12-25
way,460182335,BNY Mellon Somerset,,,,40.536020,-74.553409,11241.5,34035,NJ,2016-12-17
way,460182337,,Digital Realty,,,40.537538,-74.555540,11675.0,34035,NJ,2016-12-17
way,460182351,Digital Realty New Jersey EWR21,Digital Realty,Q5275969,EWR21,40.830586,-74.124514,6656.1,34031,NJ,2016-12-17
way,460212563,,Centurylink,,,34.199869,-118.343789,4007.9,06037,CA,2016-12-17
way,463571875,Amazon IAD78,Amazon Web Services,Q456157,IAD78,39.026368,-77.449520,13747.8,51107,VA,2019-07-24
way,463571876,Amazon IAD79,Amazon Web Services,Q456157,IAD79,39.026357,-77.450870,13812.7,51107,VA,2019-07-24
way,464097467,,,,,39.567105,-119.548574,25705.1,32031,NV,2024-10-29
way,464371693,Kaiser Data Center,,,,38.254085,-122.273098,15123.8,06055,CA,2021-01-19
way,465032201,Lumen Dallas - 3180 Irving Blvd.,Lumen Technologies,Q5063092,,32.806955,-96.868589,7512.1,48113,TX,2025-12-26
way,465032380,Prime DFW01-01,Prime,,DFW01-01,32.837967,-96.878393,8257.4,48113,TX,2022-10-31
way,465032484,Lumen Dallas 6,Lumen Technologies,Q5063092,,32.827998,-96.884382,1205.7,48113,TX,2025-12-26
way,465032487,Digital Realty DFW36,Digital Realty,Q5275969,DFW36,32.827550,-96.873750,2276.1,48113,TX,2025-12-26
way,465032631,DataBank Dallas Empire Central Data Center,DataBank,,,32.821738,-96.873598,6291.2,48113,TX,2025-12-26
way,465042594,TierPoint Dallas Data Center,TierPoint,,,32.807973,-96.857355,6629.5,48113,TX,2025-12-26
way,465062052,Amazon IAD87,Amazon Web Services,Q456157,IAD87,38.991814,-77.441168,13693.0,51107,VA,2019-07-31
way,465062053,Amazon IAD88,Amazon Web Services,Q456157,IAD88,38.990964,-77.441870,13700.3,51107,VA,2019-07-31
way,465530450,Verizon,Verizon,,,39.589248,-104.877933,748.8,08005,CO,2025-10-25
way,468707940,Stream Data Centers PHX-1,,,,33.419491,-112.359988,38392.3,04013,AZ,2023-10-14
way,471658485,Live Oak Data Center,,,,32.783712,-96.794575,4631.5,48113,TX,2025-11-26
way,471691757,Stack Infrastructure - POR01,Stack Infrastructure,Q115477173,POR01A,45.549393,-122.927835,8363.1,41067,OR,2026-04-21
way,471691760,Flexential Portland - Hillsboro 2,Flexential,Q115417504,,45.558286,-122.917092,19905.4,41067,OR,2021-03-22
way,472761713,NYSE Data Center,nyse,,,41.078302,-74.152918,18655.4,34003,NJ,2019-09-28
way,472954201,AT&T,,,,34.579984,-118.114024,1615.5,06037,CA,2019-09-20
way,474660915,,,,,33.138993,-96.658977,181997.2,48085,TX,2026-03-02
way,476609221,,,,600,38.802660,-104.521966,3960.2,08041,CO,2024-04-16
way,480762078,Siemens EDA - HDC / Data Center,Siemens Digital Industries Software,,Juniper,45.318731,-122.765874,2309.0,41005,OR,2022-08-24
way,483286527,Aligned  DFW-01,Aligned,,DFW-01,33.009299,-96.676544,10070.9,48085,TX,2025-10-18
way,483307714,Tierpoint Dallas-Allen,,,,33.137934,-96.657376,2847.7,48085,TX,2017-08-15
way,487170215,,DXC Technology,,,30.018698,-95.863676,32724.8,48201,TX,2018-04-21
way,490997243,Amazon IAD73,Amazon Web Services,Q456157,IAD73,38.777979,-77.559099,13578.9,51153,VA,2021-10-26
way,490997244,Amazon IAD74,Amazon Web Services,Q456157,IAD74,38.777437,-77.557891,13701.4,51153,VA,2021-10-26
way,491914767,H5 Data Center,,,,41.506357,-81.683598,6637.0,39035,OH,2021-09-28
way,492699069,TPx Colocation Datacenter,TPx Communications,Q7695734,,33.707506,-117.844104,3443.5,06059,CA,2025-06-29
way,495115494,,,,,34.047915,-118.255569,2369.5,06037,CA,2023-04-26
way,497151852,Cologix Jacksonville JAX1,,,,30.331430,-81.662426,2805.8,12031,FL,2023-11-24
way,499403180,Microsoft,Microsoft,Q2283,,47.239487,-119.887407,13326.0,53025,WA,2019-07-25
way,499403698,,,,,47.238561,-119.864453,4129.2,53025,WA,2019-07-25
way,499403699,,,,,47.247601,-119.825429,12870.3,53025,WA,2019-07-23
way,500820007,Facebook Fort Worth Datacenter,Meta,Q380,,32.983784,-97.259343,58937.3,48439,TX,2018-04-10
way,502927599,Data Center Lenexa,,,,38.925170,-94.770290,4139.1,20091,KS,2022-07-02
way,507673418,CITIGROUP TECHNOLOGY INC,,,,33.006381,-97.245290,22532.4,48121,TX,2020-06-11
way,507673437,QTS Data Center,Quality Technology Services,Q18392800,,32.988855,-97.259202,25826.7,48439,TX,2020-06-11
way,509611414,Texas Cryptologic Center,National Security Agency,,,29.447439,-98.640686,41369.2,48029,TX,2017-07-23
way,509611423,Lowe's Data Center,Lowe's,,,29.472910,-98.689488,8757.7,48029,TX,2017-07-23
way,509611426,,CHRISTUS Health,,,29.470344,-98.686210,4535.1,48029,TX,2017-07-23
way,509611429,,Frost Bank,,,29.470223,-98.687650,6372.4,48029,TX,2017-07-23
way,509611432,CyrusOne San Antonio I,CyrusOne,Q16953751,,29.466555,-98.688110,9506.1,48029,TX,2017-07-23
way,509611436,Valero Wiserman,Valero,,,29.474285,-98.680064,5416.6,48029,TX,2017-07-23
way,509611437,Stream San Antonio II,,,,29.472017,-98.671737,6626.3,48029,TX,2017-07-23
way,509611438,CyrusOne San Antonio II,CyrusOne,,,29.470849,-98.672999,10085.1,48029,TX,2017-07-23
way,509611439,CyrusOne San Antonio III,CyrusOne,,,29.470044,-98.672193,9340.2,48029,TX,2017-07-23
way,516686211,Spectrum Charlotte National Data Center,,,,35.142789,-80.916208,8696.1,37119,NC,2024-04-26
way,517411076,Apple,Apple Inc.,Q312,,44.288882,-120.870125,35067.0,41013,OR,2017-08-21
way,518921099,Google Data Center,Google,Q95,,33.353734,-111.675770,657471.4,04013,AZ,2025-06-20
way,521300038,Microsoft Texas Research Park Campus,Microsoft,Q2283,,29.414696,-98.804116,672738.6,48029,TX,2017-09-04
way,523886201,Cyxtera Tampa TP1,Cyxtera,Q111143924,TPA1,27.945532,-82.351162,9042.5,12057,FL,2023-11-24
way,525060850,DC Blox Chattanooga,,,,35.031549,-85.297254,750.6,47065,TN,2026-03-13
way,526806006,QTS Irving - Dallas Data Center Campus,Quality Technology Services,Q18392800,DAL10,32.897283,-96.982788,28448.2,48113,TX,2023-05-31
way,530024353,Centersquare Lisle ORD4 Data Center,Centersquare,Q127304226,ORD4,41.802341,-88.094886,33557.1,17043,IL,2024-10-22
way,530982335,GoDaddy - Gilbert,,,,33.361914,-111.839309,8529.6,04013,AZ,2020-07-19
way,531709017,AT&T Center,American Telephone & Telegraph,,,32.747575,-117.158948,8260.1,06073,CA,2021-07-21
way,533842335,,,,,36.140481,-86.764147,962.0,47037,TN,2023-05-01
way,536784688,CenturyLink,,,CenturyLink,33.765144,-84.383736,2141.1,13121,GA,2022-03-04
way,537172525,,,,,41.124033,-104.898089,5844.9,56021,WY,2024-04-30
way,537172526,,,,,41.124037,-104.899269,6298.6,56021,WY,2024-04-30
way,537172527,,,,,41.125284,-104.899271,5811.6,56021,WY,2024-04-30
way,537172528,,,,,41.125287,-104.898083,5877.5,56021,WY,2024-04-30
way,537807168,Expedient Pittsburgh South,Expedient,,,40.427377,-80.042532,2549.4,42003,PA,2023-11-29
way,543117031,Centersquare: Phoenix - (PHX1 - Mesa),Centersquare,Q127304226,,33.421284,-111.858994,5387.7,04013,AZ,2020-07-28
way,543316327,,DXC Technology,,,29.995201,-95.563254,24542.5,48201,TX,2018-05-08
way,543404966,,DXC Technology,,,29.997307,-95.563985,10588.3,48201,TX,2018-05-08
way,544536822,Liquid Web,,,,42.687951,-84.642995,2144.1,26045,MI,2020-11-22
way,544596573,Amazon IAD63,Amazon Web Services,Q456157,IAD63,38.916885,-77.493251,13376.2,51107,VA,2021-12-26
way,545060574,"Liquid Web, Inc",,,,42.705390,-84.666089,6767.4,26045,MI,2020-11-22
way,545396372,Amazon IAD62,Amazon Web Services,Q456157,IAD62,38.949322,-77.519875,13930.1,51107,VA,2021-10-06
way,545704217,,,,,34.070704,-84.675908,1724.2,13067,GA,2022-03-01
way,545730285,Altoona Meta Data Center,Meta,Q380,,41.669694,-93.511438,2468302.3,19153,IA,2025-03-19
way,545895086,ADP South Dakota,,,,43.599915,-96.794707,22587.1,46099,SD,2025-04-18
way,547156394,TJX Corporate Techno,,,,40.103860,-82.810626,9539.4,39049,OH,2024-12-27
way,547156405,Compugen New Albany,,,,40.104550,-82.804945,4111.0,39049,OH,2024-12-27
way,547277699,Compugen New Albany,,,,40.103677,-82.808939,2993.6,39049,OH,2024-12-27
way,548184239,Flexential Dallas - Richardson,Flexential,Q115417504,,32.994813,-96.752502,6365.7,48085,TX,2024-08-15
way,549418041,Experian McKinney Data Center,,,,33.171796,-96.725505,7118.6,48085,TX,2022-12-04
way,550355261,Digital Fortress: Richmond,Digital Fortress,Q14883323,,37.360065,-77.327101,22640.3,51041,VA,2026-03-27
way,551387747,,,,,40.115717,-83.002565,5227.4,39049,OH,2025-12-30
way,553223628,Stack Infrastructure,Stack Infrastructure,Q115477173,,37.402559,-121.893382,7256.2,06085,CA,2020-12-17
way,553223629,Stack Infrastructure,Stack Infrastructure,Q115477173,,37.402213,-121.892384,10032.9,06085,CA,2020-12-17
way,553884511,Carfax,,,,38.923512,-92.288624,3668.6,29019,MO,2024-10-03
way,556564909,Facebook Altoona Data Center 3,Meta,Q380,,41.667071,-93.506466,35094.6,19153,IA,2020-04-04
way,556599693,Amazon IAD71,Amazon Web Services,Q456157,IAD71,39.027908,-77.457503,11257.7,51107,VA,2019-07-24
way,556599694,Amazon IAD50,Amazon Web Services,Q456157,IAD50,39.029562,-77.459655,18774.1,51107,VA,2019-07-24
way,556599695,Amazon IAD60,Amazon Web Services,Q456157,IAD60,39.028774,-77.458246,10309.1,51107,VA,2019-07-24
way,557140229,Amazon Web Services,Amazon Web Services,Q456157,,32.850459,-97.070282,4761.3,48439,TX,2026-04-23
way,562775657,Amazon Web Services  CMH50,Amazon Web Services,Q456157,CMH50,40.094630,-82.751339,15020.9,39089,OH,2023-11-08
way,567575425,,,,,33.347021,-111.604139,117362.4,04013,AZ,2025-12-08
way,567575428,Apple Mesa Data Center,Apple,,,33.346798,-111.604318,370117.4,04013,AZ,2025-12-08
way,570397131,Thin-nology,,,,30.421141,-97.591603,855.6,48453,TX,2023-09-27
way,571010571,CyrusOne Norwalk,CyrusOne,Q16953751,,41.113092,-73.388649,7225.8,09190,CT,2024-12-30
way,577628941,Data Foundry - Texas 2,,,,30.199588,-97.713076,9741.6,48453,TX,2024-12-20
way,578412815,Meta Los Lunas Data Center,Meta,Q380,,34.830228,-106.779896,2028683.0,35061,NM,2021-11-01
way,578435601,Google Datacenter - Douglas County,Google,Q95,,33.750590,-84.585223,242338.1,13097,GA,2021-12-27
way,578438011,Google Council Bluffs Data Center,Google,Q95,,41.221658,-95.864498,214117.8,19155,IA,2023-11-24
way,578443547,Microsoft - Azure Datacenter,Microsoft,Q2283,,41.923006,-87.918241,28499.5,17031,IL,2018-04-10
way,581234765,Cloud Storage Corp,,,,38.872132,-99.300187,1074.1,20051,KS,2020-04-21
way,585998677,Switch Las Vegas 8,Switch,,,36.057834,-115.214258,24564.7,32003,NV,2021-09-19
way,585998678,Switch Las Vegas 9,Switch,,,36.055708,-115.219628,26586.7,32003,NV,2021-09-19
way,587103676,,,,,29.821506,-95.570785,9122.6,48201,TX,2018-05-10
way,589070714,Information Technology Data Center,Phillips Exeter Academy,Q1426464,,42.982091,-70.950593,718.5,33015,NH,2023-06-04
way,589360530,Digital Fortress Lynnwood,,,,47.822425,-122.289561,2317.4,53061,WA,2023-11-29
way,590213770,,,,,33.137805,-96.655926,3071.8,48085,TX,2018-05-22
way,590213771,CyrusOne Allen,CyrusOne,Q16953751,,33.138521,-96.659952,25211.9,48085,TX,2018-05-22
way,592171280,Amazon Web Services,Amazon Web Services,Q456157,PDX52,45.840444,-119.654979,14108.0,41049,OR,2019-07-23
way,592257327,Amazon Web Services,Amazon Web Services,Q456157,PDX51/54,45.917448,-119.267734,24229.7,41059,OR,2019-07-23
way,592488661,DataBank SLC3,DataBank,Q117314439,SLC3,40.479780,-111.905898,7679.7,49035,UT,2026-06-16
way,596690174,Amazon IAD80,Amazon Web Services,Q456157,IAD80,39.027109,-77.452829,13976.7,51107,VA,2019-07-24
way,596690175,Equinix Ashburn DC12,Equinix,Q851641,DC12,39.023007,-77.449758,8954.1,51107,VA,2019-06-13
way,597835788,Stream DFW IV,Stream,,DFW IV,33.000144,-96.661646,1828.8,48085,TX,2023-11-30
way,597876719,Rackspace Richardson DFW3,Rackspace,,DFW3,32.964789,-96.715877,10493.5,48113,TX,2023-04-21
way,597876721,Digital Realty Dallas DFW17,Digital Realty,Q5275969,DFW17,32.966281,-96.713212,7768.1,48113,TX,2023-04-21
way,597876722,Digital Realty Dallas DFW29,Digital Realty,Q5275969,DFW29,32.967233,-96.710546,11374.8,48113,TX,2023-04-21
way,597876723,,,,,32.966254,-96.711196,5802.8,48113,TX,2023-04-21
way,597876724,Digital Realty Dallas DFW28,Digital Realty,Q5275969,DFW28,32.967241,-96.713308,11335.6,48113,TX,2023-04-21
way,597876726,Digital Realty Dallas DFW35,Digital Realty,Q5275969,DFW35,32.965046,-96.710291,10826.9,48113,TX,2023-04-21
way,597876730,Digital Realty Dallas DFW18,Digital Realty,Q5275969,DFW18,32.965204,-96.712609,20655.6,48113,TX,2023-04-21
way,597876798,Digital Realty Dallas DFW16,Digital Realty,Q5275969,DFW16,32.966077,-96.715587,10170.2,48113,TX,2023-04-21
way,597970806,Digital Realty Northern Virginia IAD36,Digital Realty,Q5275969,IAD36,39.001552,-77.479344,10453.2,51107,VA,2018-07-26
way,597970809,Digital Realty Northern Virginia IAD35,Digital Realty,Q5275969,IAD35,39.000511,-77.480595,19159.0,51107,VA,2018-07-26
way,597970811,Digital Realty Northern Virginia IAD37,Digital Realty,Q5275969,IAD37,39.000010,-77.478070,13405.8,51107,VA,2018-07-26
